,brand,model,year,km_driven,fuel,seller_type,transmission,owner,torque,seats,consumption,volume,power,selling_price
6185,Hyundai,Verna,2016,40000,Petrol,Individual,0,0,135.3,5.0,17.43,1396.0,105.5,650000
6186,Maruti,Wagon,2013,108916,Petrol,Individual,0,1,90.0,5.0,20.51,998.0,67.04,240000
6187,Hyundai,EON,2014,80000,Petrol,Individual,0,0,74.5,5.0,21.1,814.0,55.2,229999
6188,Honda,City,2016,50000,Diesel,Individual,0,1,200.0,5.0,26.0,1498.0,98.6,1000000
6189,Hyundai,Santro,2012,90000,Petrol,Individual,0,1,96.1,5.0,17.92,1086.0,62.1,200000
6190,Maruti,Alto,2004,70000,Petrol,Individual,0,3,62.0,5.0,19.7,796.0,46.3,90000
6191,Hyundai,i20,2012,90000,Diesel,Individual,0,0,220.0,5.0,23.0,1396.0,90.0,330000
6192,Maruti,Ritz,2009,70000,Diesel,Individual,0,0,113.0,5.0,21.1,1248.0,73.9,200000
6193,Mahindra,KUV,2018,31000,Diesel,Individual,0,0,190.0,6.0,25.32,1198.0,77.0,420000
6194,Maruti,Swift,2009,120000,Diesel,Individual,0,1,190.0,5.0,19.3,1248.0,73.9,260000
6195,Hyundai,i20,2016,40000,Petrol,Individual,0,0,114.7,5.0,18.6,1197.0,81.83,590000
6196,Maruti,Swift,2015,180000,Diesel,Individual,0,0,190.0,5.0,25.2,1248.0,74.0,545000
6197,Maruti,Wagon,2011,90000,Petrol,Individual,0,1,90.0,5.0,18.9,998.0,67.1,210000
6198,Honda,City,2008,110000,Petrol,Individual,0,1,125.0,5.0,17.7,1497.0,78.0,185000
6199,Maruti,Wagon,2006,59000,Petrol,Individual,0,1,90.0,5.0,18.9,998.0,67.1,125000
6200,Hyundai,EON,2014,60000,Petrol,Individual,0,1,74.5,5.0,21.1,814.0,55.2,280000
6202,Maruti,Wagon,2005,70000,Petrol,Individual,0,1,90.0,5.0,18.9,998.0,67.1,98000
6203,Tata,Indica,2009,190000,Diesel,Individual,0,0,135.0,5.0,17.0,1405.0,71.0,100000
6204,Mahindra,Verito,2013,180000,Diesel,Individual,0,0,160.0,5.0,20.8,1461.0,64.1,250000
6205,Toyota,Fortuner,2010,150000,Diesel,Individual,0,1,343.0,7.0,11.5,2982.0,171.0,750000
6206,Chevrolet,Optra,2007,130000,Diesel,Individual,0,1,305.0,5.0,16.52,1991.0,123.7,160000
6207,Hyundai,Verna,2013,120000,Diesel,Individual,1,1,259.9,5.0,22.32,1582.0,126.3,509999
6208,Tata,Indica,2009,80000,Diesel,Individual,0,1,85.0,5.0,17.88,1396.0,52.8,95000
6209,Hyundai,Verna,2014,80000,Diesel,Individual,0,1,259.8,5.0,22.32,1582.0,126.32,525000
6210,Datsun,RediGO,2017,20000,Petrol,Individual,0,0,91.0,5.0,22.5,999.0,67.0,278000
6211,Maruti,800,1997,60000,Petrol,Individual,0,1,59.0,4.0,16.1,796.0,37.0,50000
6212,Volkswagen,Polo,2011,120000,Diesel,Individual,0,2,180.0,5.0,22.07,1199.0,73.9,254999
6214,Maruti,S-Cross,2018,51000,Diesel,Individual,0,0,200.0,5.0,25.1,1248.0,88.5,950000
6215,Honda,City,2007,60000,Petrol,Individual,0,2,125.0,5.0,17.7,1497.0,78.0,229999
6216,Toyota,Innova,2009,220000,Diesel,Individual,0,0,200.0,8.0,12.8,2494.0,102.0,600000
6217,Maruti,Alto,2017,20000,Petrol,Individual,0,0,69.0,5.0,24.7,796.0,47.3,330000
6218,Maruti,Alto,2017,40000,Petrol,Individual,0,0,90.0,5.0,23.95,998.0,67.05,350000
6219,Volkswagen,Polo,2016,35000,Petrol,Individual,0,0,110.0,5.0,16.2,1199.0,74.0,560000
6220,Maruti,Wagon,2017,30000,Petrol,Individual,0,0,90.0,5.0,20.51,998.0,67.04,440000
6221,Maruti,A-Star,2011,90000,Petrol,Individual,0,1,90.0,5.0,19.0,998.0,66.1,220000
6222,Mahindra,XUV500,2015,140000,Diesel,Individual,0,0,330.0,7.0,15.1,2179.0,140.0,800000
6223,Tata,Indica,2007,104000,Diesel,Individual,0,1,83.0,5.0,17.2,1396.0,53.5,59259
6228,Hyundai,Grand,2015,53000,Diesel,Individual,0,0,160.0,5.0,24.0,1120.0,70.0,450000
6230,Mahindra,Thar,2015,16000,Diesel,Individual,0,0,182.5,7.0,18.06,2523.0,63.0,750000
6231,Maruti,Baleno,2019,7200,Petrol,Individual,0,0,150.0,5.0,21.1,998.0,100.5,780000
6232,Volkswagen,Polo,2011,77000,Diesel,Individual,0,1,180.0,5.0,22.07,1199.0,73.9,320000
6233,Mahindra,KUV,2017,40000,Diesel,Individual,0,0,190.0,6.0,25.32,1198.0,77.0,690000
6234,Maruti,Swift,2012,70000,Diesel,Individual,0,1,190.0,5.0,19.3,1248.0,73.9,375000
6235,Ford,Figo,2017,50000,Petrol,Individual,0,0,112.0,5.0,18.12,1196.0,86.8,620000
6236,Hyundai,Santro,2015,85000,LPG,Individual,0,0,96.1,5.0,13.45,1086.0,62.1,300000
6237,Maruti,Eeco,2016,58000,Petrol,Individual,0,1,101.0,7.0,15.37,1196.0,73.0,370000
6238,Mahindra,Thar,2013,85000,Diesel,Individual,0,0,247.0,7.0,16.55,2498.0,105.0,770000
6239,Hyundai,Xcent,2014,65000,Petrol,Individual,0,0,113.75,5.0,19.1,1197.0,81.86,500000
6240,Mahindra,KUV,2017,120000,Diesel,Individual,0,0,190.0,6.0,25.32,1198.0,77.0,450000
6241,Hyundai,Santro,2013,50000,Petrol,Individual,0,1,96.1,5.0,17.92,1086.0,62.1,195000
6242,Maruti,Wagon,2018,30000,Petrol,Individual,1,0,90.0,5.0,20.51,998.0,67.0,472000
6243,Maruti,Alto,2014,58000,Petrol,Individual,0,1,90.0,5.0,23.95,998.0,67.05,250000
6244,Chevrolet,Beat,2011,70000,Diesel,Individual,0,1,150.0,5.0,25.44,936.0,57.6,165000
6245,Tata,Zest,2018,110000,Diesel,Individual,0,1,190.0,5.0,20.65,1248.0,88.7,525000
6246,Maruti,Wagon,2003,65000,Petrol,Individual,0,2,90.0,5.0,18.9,998.0,67.1,145000
6247,Ford,Classic,2014,90000,Diesel,Individual,0,1,160.0,5.0,19.68,1399.0,67.0,310000
6248,Mahindra,Bolero,2008,200000,Diesel,Individual,0,0,180.0,7.0,13.6,2523.0,63.0,250000
6249,Ford,Classic,2014,100000,Diesel,Individual,0,1,160.0,5.0,19.68,1399.0,67.0,330000
6250,Ford,Figo,2012,80000,Diesel,Individual,0,1,160.0,5.0,20.0,1399.0,68.0,250000
6251,Mahindra,NuvoSport,2017,60000,Diesel,Individual,1,0,240.0,7.0,17.45,1493.0,100.0,650000
6252,Maruti,Alto,2016,40000,Petrol,Individual,0,0,90.0,5.0,23.95,998.0,67.05,305000
6253,Maruti,Ciaz,2015,50000,Diesel,Individual,0,0,200.0,5.0,26.21,1248.0,88.5,600000
6254,Maruti,Wagon,2015,110000,Petrol,Individual,0,0,90.0,5.0,20.51,998.0,67.04,280000
6255,Tata,Indigo,2011,50000,Diesel,Individual,0,1,140.0,5.0,23.57,1396.0,70.0,153000
6256,Mahindra,TUV,2018,30000,Diesel,Individual,0,0,240.0,7.0,18.49,1493.0,100.0,700000
6257,Renault,KWID,2017,40000,Petrol,Individual,0,0,72.0,5.0,25.17,799.0,53.3,325000
6259,Maruti,800,2006,70000,Petrol,Individual,0,1,59.0,4.0,16.1,796.0,37.0,155000
6260,Maruti,Alto,2012,80000,Petrol,Individual,0,2,90.0,5.0,20.92,998.0,67.1,235000
6262,Maruti,Swift,2016,15000,Petrol,Individual,0,0,113.0,5.0,20.4,1197.0,81.8,500000
6264,Skoda,Rapid,2016,88000,Diesel,Dealer,1,0,250.0,5.0,21.66,1498.0,103.52,675000
6265,Toyota,Innova,2014,80000,Diesel,Dealer,0,0,200.0,7.0,12.99,2494.0,100.6,950000
6266,Mahindra,XUV500,2018,59865,Diesel,Dealer,0,0,360.0,7.0,15.1,2179.0,152.87,1051000
6267,Volkswagen,Polo,2016,60000,Diesel,Dealer,0,0,250.0,5.0,21.49,1498.0,108.5,591000
6268,Hyundai,i20,2015,72000,Diesel,Dealer,0,0,219.7,5.0,22.54,1396.0,88.73,585000
6269,Honda,City,2017,68140,Petrol,Dealer,1,0,145.0,5.0,18.0,1497.0,117.6,1025000
6270,Maruti,Swift,2014,53190,Diesel,Dealer,0,0,190.0,5.0,28.4,1248.0,74.0,450000
6271,Hyundai,i20,2014,70100,Diesel,Dealer,0,0,219.7,5.0,22.54,1396.0,88.73,484999
6272,Honda,Jazz,2018,47725,Diesel,Dealer,0,0,200.0,5.0,27.3,1498.0,98.6,650000
6273,Maruti,Swift,2014,70195,Diesel,Dealer,0,1,190.0,5.0,28.4,1248.0,74.02,434999
6274,Ford,Figo,2011,77395,Diesel,Dealer,0,1,160.0,5.0,20.0,1399.0,68.0,195000
6275,Mahindra,Marazzo,2019,17000,Diesel,Dealer,0,0,300.0,8.0,17.3,1497.0,121.0,1000000
6276,Hyundai,Elantra,2013,64000,Diesel,Dealer,1,0,250.0,5.0,14.62,1498.0,113.42,650000
6277,Chevrolet,Beat,2014,74321,Diesel,Dealer,0,0,142.5,5.0,25.44,936.0,56.3,190000
6278,Maruti,Swift,2013,80235,Diesel,Dealer,0,1,190.0,5.0,28.4,1248.0,74.02,409999
6279,Hyundai,Creta,2016,77150,Diesel,Dealer,1,0,259.9,5.0,17.01,1582.0,126.2,1050000
6280,Volkswagen,Vento,2015,69000,Diesel,Dealer,1,0,250.0,5.0,22.15,1498.0,108.6,651000
6281,Skoda,Octavia,2010,116000,Diesel,Individual,0,0,210.0,5.0,18.7,1896.0,66.0,355000
6282,Hyundai,Verna,2015,80000,Diesel,Individual,0,0,259.8,5.0,23.9,1582.0,126.32,600000
6283,Maruti,Swift,2018,26000,Diesel,Individual,0,0,190.0,5.0,28.4,1248.0,74.0,685000
6284,Maruti,Swift,2018,100000,Diesel,Individual,0,0,190.0,5.0,28.4,1248.0,74.0,509999
6285,Maruti,Alto,2012,82300,CNG,Individual,0,1,62.0,5.0,26.83,796.0,38.4,150000
6286,Maruti,Swift,2017,82050,Diesel,Individual,0,0,190.0,5.0,19.3,1248.0,73.9,650000
6288,Mahindra,XUV500,2012,120000,Diesel,Individual,0,1,330.0,7.0,15.1,2179.0,140.0,675000
6289,Renault,KWID,2018,30000,Petrol,Individual,1,0,91.0,5.0,24.04,999.0,67.0,319000
6290,Honda,Amaze,2019,6000,Petrol,Individual,0,0,110.0,5.0,19.5,1199.0,88.76,640000
6291,Hyundai,i20,2017,30000,Petrol,Individual,0,0,114.7,5.0,18.6,1197.0,81.83,650000
6292,Maruti,Ertiga,2015,70000,Diesel,Individual,0,0,200.0,7.0,20.77,1248.0,88.76,650000
6293,Maruti,Alto,2010,70000,CNG,Individual,0,1,62.0,5.0,26.83,796.0,38.4,155000
6295,Maruti,Swift,2008,120000,Diesel,Individual,0,0,190.0,5.0,17.8,1248.0,75.0,175000
6296,Hyundai,Grand,2014,80000,Diesel,Individual,0,1,160.0,5.0,24.0,1120.0,70.0,430000
6297,Tata,Indica,2008,110000,Diesel,Individual,0,1,83.0,5.0,17.2,1396.0,53.5,65000
6298,Hyundai,Accent,2009,70000,Petrol,Individual,0,2,123.0,5.0,13.2,1495.0,94.0,150000
6299,Hyundai,i20,2019,13000,Petrol,Individual,0,0,114.73,5.0,17.19,1197.0,81.86,620000
6300,Maruti,Ritz,2011,165000,Diesel,Individual,0,0,113.0,5.0,21.1,1248.0,73.9,275000
6301,Chevrolet,Tavera,2013,120000,Diesel,Individual,0,1,171.0,10.0,13.58,2499.0,72.4,454000
6302,Mahindra,TUV,2017,30000,Diesel,Individual,0,1,240.0,7.0,18.49,1493.0,100.0,600000
6303,Volkswagen,Vento,2011,100000,Diesel,Individual,0,1,250.0,5.0,20.54,1598.0,103.6,400000
6304,Mahindra,Renault,2007,187000,Diesel,Individual,0,1,157.0,5.0,19.2,1461.0,65.0,180000
6305,Maruti,Vitara,2016,70000,Diesel,Individual,0,0,200.0,5.0,24.3,1248.0,88.5,750000
6306,Maruti,Swift,2016,40000,Petrol,Individual,0,0,113.0,5.0,20.4,1197.0,81.8,500000
6311,Honda,Mobilio,2015,46000,Diesel,Individual,0,0,200.0,7.0,24.5,1498.0,98.6,1000000
6312,Maruti,Baleno,2017,24400,Diesel,Individual,0,0,190.0,5.0,27.39,1248.0,74.0,740000
6313,Volkswagen,Vento,2018,29899,Diesel,Dealer,1,0,250.0,5.0,22.15,1498.0,108.6,1290000
6315,Renault,Lodgy,2017,34000,Diesel,Dealer,0,0,200.0,8.0,21.04,1461.0,83.8,695000
6316,Hyundai,Elite,2018,31000,Petrol,Dealer,1,0,117.0,5.0,17.4,1197.0,81.86,730000
6317,Chevrolet,Trailblazer,2016,46000,Diesel,Dealer,1,1,500.0,7.0,11.45,2776.0,197.2,1295000
6318,Isuzu,MU,2016,121000,Diesel,Dealer,1,0,333.0,7.0,12.08,2999.0,161.0,1160000
6319,Mercedes-Benz,GLC,2017,60000,Diesel,Dealer,1,0,400.0,5.0,0.0,1950.0,194.0,3300000
6321,Maruti,Celerio,2016,10000,Petrol,Dealer,1,0,90.0,5.0,23.1,998.0,67.04,434999
6322,Mercedes-Benz,GL-Class,2018,6000,Diesel,Dealer,1,0,400.0,5.0,17.9,2143.0,170.0,4600000
6324,Hyundai,Creta,2015,59235,Diesel,Dealer,0,0,259.9,5.0,19.67,1582.0,126.2,850000
6325,BMW,X4,2019,21000,Diesel,Dealer,1,0,400.0,5.0,16.78,1995.0,190.0,5800000
6326,Honda,Amaze,2014,48000,Diesel,Individual,0,0,200.0,5.0,25.8,1498.0,98.6,520000
6327,Mahindra,Xylo,2018,114000,Diesel,Individual,0,0,218.0,7.0,14.95,2489.0,93.7,650000
6328,Maruti,Swift,2011,120000,Diesel,Individual,0,1,190.0,5.0,19.3,1248.0,73.9,430000
6329,Hyundai,i20,2013,144000,Diesel,Individual,0,0,219.7,5.0,21.9,1396.0,88.8,360000
6330,Hyundai,i20,2013,144000,Diesel,Individual,0,0,219.7,5.0,21.9,1396.0,88.8,350000
6331,Maruti,Vitara,2016,190000,Diesel,Individual,0,0,200.0,5.0,24.3,1248.0,88.5,791000
6332,Toyota,Innova,2015,190000,Diesel,Individual,0,1,200.0,7.0,12.99,2494.0,100.6,950000
6333,Maruti,Swift,2019,20000,Diesel,Individual,0,0,190.0,5.0,28.4,1248.0,74.0,690000
6334,Maruti,Swift,2012,100000,Diesel,Individual,0,0,190.0,5.0,19.3,1248.0,73.9,371000
6335,Tata,Indica,2008,60000,Diesel,Individual,0,1,127.0,5.0,16.8,1405.0,68.0,45000
6336,Ford,Fiesta,2006,201000,Diesel,Individual,0,0,160.0,5.0,17.8,1399.0,68.0,55000
6337,Volkswagen,Vento,2011,110000,Diesel,Individual,0,0,250.0,5.0,20.54,1598.0,103.6,240000
6338,Maruti,Swift,2014,77215,Diesel,Individual,0,1,190.0,5.0,25.2,1248.0,74.0,495000
6340,Honda,Jazz,2015,48228,Petrol,Dealer,0,0,110.0,5.0,18.7,1199.0,88.7,671000
6342,Honda,City,2016,50856,Diesel,Dealer,0,0,200.0,5.0,26.0,1498.0,98.6,802999
6343,Maruti,Swift,2015,59292,Diesel,Dealer,0,0,190.0,5.0,28.4,1248.0,74.0,495000
6344,Maruti,Celerio,2018,10000,Petrol,Dealer,1,0,90.0,5.0,23.1,998.0,67.04,545000
6345,Maruti,Baleno,2018,21147,Petrol,Dealer,1,0,115.0,5.0,21.4,1197.0,83.1,775000
6346,Honda,City,2017,69000,Diesel,Dealer,0,0,200.0,5.0,25.6,1498.0,97.9,925000
6348,Maruti,Swift,2018,16000,Diesel,Dealer,1,0,190.0,5.0,28.4,1248.0,74.0,790000
6349,Maruti,Baleno,2017,37000,Petrol,Dealer,0,0,113.0,5.0,21.01,1197.0,81.8,620000
6350,Maruti,Celerio,2016,61173,Diesel,Dealer,0,0,125.0,5.0,27.62,793.0,47.0,375000
6352,Audi,A4,2016,30000,Diesel,Dealer,1,0,400.0,5.0,18.25,1968.0,187.74,2450000
6353,Mahindra,XUV500,2014,75000,Diesel,Dealer,0,0,330.0,7.0,15.1,2179.0,140.0,850000
6354,Maruti,Baleno,2018,17000,Petrol,Dealer,0,0,113.0,5.0,21.01,1197.0,81.8,775000
6355,Maruti,Swift,2008,100000,Diesel,Individual,0,1,190.0,5.0,17.8,1248.0,75.0,260000
6357,Mahindra,XUV500,2016,91567,Diesel,Individual,1,2,330.0,7.0,16.0,2179.0,140.0,1300000
6358,Maruti,Celerio,2017,50000,Petrol,Individual,0,0,90.0,5.0,23.1,998.0,67.04,380000
6359,Hyundai,Grand,2017,60000,Petrol,Individual,0,0,113.75,5.0,18.9,1197.0,81.86,480000
6360,Maruti,Alto,2016,35000,Petrol,Individual,0,1,69.0,5.0,22.74,796.0,47.3,240000
6361,Hyundai,Verna,2014,33400,Petrol,Individual,0,0,135.3,5.0,17.43,1396.0,105.5,500000
6362,Maruti,Swift,2015,36000,Petrol,Individual,0,0,113.0,5.0,20.4,1197.0,83.11,420000
6363,Ford,Figo,2011,180000,Diesel,Individual,0,1,160.0,5.0,20.0,1399.0,68.0,130000
6364,Maruti,Alto,2012,80000,Petrol,Individual,0,0,90.0,5.0,20.92,998.0,67.1,110000
6365,Maruti,Alto,2007,120000,Petrol,Individual,0,1,62.0,5.0,19.7,796.0,46.3,120000
6366,Maruti,Swift,2017,80000,Diesel,Individual,1,0,190.0,5.0,28.4,1248.0,74.02,700000
6367,Maruti,Swift,2018,120000,Diesel,Individual,0,0,190.0,5.0,28.4,1248.0,74.02,550000
6368,Tata,Indigo,2014,110000,Diesel,Individual,0,1,135.0,5.0,19.09,1405.0,69.01,190000
6369,Toyota,Etios,2018,70000,Diesel,Individual,0,0,170.0,5.0,23.59,1364.0,67.04,665000
6370,Mahindra,Xylo,2014,120000,Diesel,Individual,0,1,218.0,7.0,14.95,2489.0,93.7,445000
6371,Hyundai,i20,2012,92686,Diesel,Dealer,0,1,219.6,5.0,21.9,1396.0,88.76,340000
6372,Tata,Manza,2012,80000,Diesel,Individual,0,0,200.0,5.0,21.02,1248.0,88.76,270000
6373,Mahindra,XUV500,2015,70000,Diesel,Individual,1,0,330.0,7.0,16.0,2179.0,140.0,1044999
6374,Maruti,Swift,2009,117000,Diesel,Individual,0,0,190.0,5.0,17.8,1248.0,75.0,279000
6376,Skoda,Octavia,2007,100000,Diesel,Individual,0,1,210.0,5.0,16.6,1896.0,122.4,250000
6377,Hyundai,Verna,2012,83000,Petrol,Individual,1,0,154.9,5.0,15.74,1591.0,121.3,475000
6378,Chevrolet,Cruze,2016,67600,Diesel,Individual,1,0,360.0,5.0,14.81,1998.0,163.7,750000
6379,Honda,Amaze,2013,100000,Diesel,Individual,0,0,200.0,5.0,25.8,1498.0,98.6,445000
6380,Volkswagen,Jetta,2010,100000,Diesel,Individual,0,0,250.0,5.0,15.0,1896.0,105.0,400000
6381,Hyundai,i20,2010,90000,Diesel,Individual,0,1,220.0,5.0,23.0,1396.0,90.0,350000
6382,Skoda,Rapid,2012,140000,Diesel,Individual,0,0,250.0,5.0,20.5,1598.0,103.5,295000
6383,Maruti,Swift,2018,25000,Petrol,Individual,0,0,113.0,5.0,21.21,1197.0,81.8,600000
6384,Toyota,Innova,2018,20000,Diesel,Individual,0,0,343.0,8.0,13.68,2393.0,147.8,1650000
6385,Maruti,800,2012,30000,Petrol,Individual,0,0,59.0,4.0,16.1,796.0,37.0,100000
6386,Hyundai,i20,2018,42000,Petrol,Individual,0,0,114.7,5.0,18.6,1197.0,81.83,710000
6387,Hyundai,EON,2018,10000,Petrol,Individual,0,1,94.14,5.0,20.3,998.0,68.05,350000
6388,Maruti,Alto,2012,13000,Petrol,Individual,0,0,90.0,5.0,20.92,998.0,67.1,220000
6389,Renault,Triber,2019,6500,Petrol,Individual,0,0,96.0,7.0,20.0,999.0,72.0,700000
6390,Hyundai,EON,2013,49500,Petrol,Individual,0,1,74.5,5.0,21.1,814.0,55.2,198000
6391,Hyundai,i20,2011,50000,Diesel,Individual,0,0,220.0,5.0,23.0,1396.0,90.0,350000
6392,Tata,Indigo,2011,175000,Diesel,Individual,0,1,140.0,5.0,23.57,1396.0,70.0,210000
6393,Tata,Indigo,2011,175000,Diesel,Individual,0,1,140.0,5.0,23.03,1396.0,69.0,210000
6395,Maruti,Ritz,2014,110000,Diesel,Individual,0,2,190.0,5.0,23.2,1248.0,73.94,375000
6396,Maruti,Swift,2012,112048,Petrol,Individual,0,1,114.0,5.0,17.5,1298.0,85.8,380000
6397,Honda,City,2010,98000,Petrol,Individual,0,2,146.0,5.0,17.0,1497.0,118.0,360000
6398,Mahindra,XUV500,2015,41000,Diesel,Individual,0,0,330.0,7.0,15.1,2179.0,140.0,944999
6399,Chevrolet,Tavera,2016,120000,Diesel,Individual,0,0,171.0,10.0,13.58,2499.0,72.4,620000
6400,Toyota,Platinum,2018,116000,Diesel,Individual,0,0,170.0,5.0,23.59,1364.0,67.05,780000
6401,Maruti,Swift,2020,1000,Petrol,Individual,0,0,113.0,5.0,21.21,1197.0,81.8,445000
6402,Hyundai,Xcent,2018,15000,Petrol,Individual,1,0,113.75,5.0,17.36,1197.0,81.86,575000
6403,Maruti,S-Cross,2018,5000,Diesel,Individual,0,0,200.0,5.0,25.1,1248.0,88.5,975000
6404,Tata,Tiago,2019,3500,Petrol,Individual,0,0,114.0,5.0,23.84,1199.0,83.83,450000
6406,Ford,Figo,2017,56000,Diesel,Individual,0,0,215.0,5.0,25.83,1498.0,99.0,495000
6407,Toyota,Innova,2013,215000,Diesel,Individual,0,0,200.0,7.0,12.99,2494.0,100.0,830000
6408,Mahindra,XUV500,2012,40000,Diesel,Individual,0,0,330.0,7.0,15.1,2179.0,140.0,800000
6410,Maruti,Ritz,2013,120000,Diesel,Individual,0,1,190.0,5.0,23.2,1248.0,73.94,300000
6411,Honda,Brio,2017,30400,Petrol,Dealer,0,0,109.0,5.0,18.5,1198.0,86.8,480000
6412,Honda,BR-V,2017,24000,Diesel,Dealer,0,0,200.0,7.0,21.9,1498.0,98.6,950000
6413,Honda,BR-V,2017,30646,Petrol,Dealer,0,0,145.0,7.0,15.4,1497.0,117.3,840000
6414,Hyundai,Verna,2017,15000,Diesel,Individual,0,0,259.9,5.0,23.9,1582.0,126.2,800000
6415,Volkswagen,Vento,2017,50000,Diesel,Individual,0,0,250.0,5.0,22.27,1498.0,108.6,750000
6416,Hyundai,EON,2017,34000,Petrol,Individual,0,0,74.5,5.0,21.1,814.0,55.2,254999
6417,Mercedes-Benz,B,2016,40000,Diesel,Individual,1,1,300.0,5.0,19.7,2143.0,134.1,1859000
6418,Tata,Nexon,2018,15000,Petrol,Individual,0,0,170.0,5.0,17.0,1198.0,108.5,750000
6419,Volkswagen,Ameo,2017,50000,Diesel,Individual,1,0,250.0,5.0,22.0,1498.0,108.495,655000
6420,Ford,Figo,2011,84000,Diesel,Individual,0,1,160.0,5.0,20.0,1399.0,68.0,210000
6421,Hyundai,Santro,2019,25000,Petrol,Individual,1,3,99.0,5.0,20.3,1086.0,68.0,466000
6423,Ford,Figo,2015,52000,Diesel,Individual,0,0,215.0,5.0,25.83,1498.0,99.0,580000
6424,Hyundai,Santro,2019,18500,Petrol,Individual,0,0,99.0,5.0,20.3,1086.0,68.0,430000
6425,Tata,Indigo,2012,50000,Diesel,Individual,0,0,140.0,5.0,23.03,1396.0,69.0,155000
6426,Datsun,RediGO,2017,35000,Petrol,Individual,0,0,91.0,5.0,22.5,999.0,67.0,240000
6427,Toyota,Etios,2016,15500,Petrol,Individual,0,0,132.0,5.0,16.78,1496.0,88.73,540000
6428,Tata,Indigo,2013,120000,Diesel,Individual,0,0,135.0,5.0,19.09,1396.0,69.0,250000
6429,Tata,Indigo,2012,60000,Diesel,Individual,0,0,140.0,5.0,25.0,1396.0,69.0,260000
6430,Ford,Ecosport,2014,43011,Petrol,Dealer,0,0,170.0,5.0,18.88,999.0,123.37,550000
6431,Ford,Figo,2017,15000,Diesel,Individual,0,0,215.0,5.0,25.83,1498.0,99.0,550000
6432,Mahindra,Bolero,2011,110000,Diesel,Individual,0,1,180.0,7.0,13.6,2523.0,63.0,370000
6433,Maruti,Alto,2005,70000,Petrol,Individual,0,3,62.0,5.0,19.7,796.0,46.3,125000
6434,Tata,Indica,2010,110000,Diesel,Individual,0,0,135.0,5.0,17.0,1405.0,71.0,200000
6452,Hyundai,i20,2016,80000,Diesel,Individual,0,0,220.0,5.0,21.19,1396.0,88.73,720000
6453,Ford,Figo,2018,25000,Petrol,Individual,0,0,112.0,5.0,18.16,1196.0,86.8,700000
6455,Hyundai,Santro,2020,1000,Petrol,Individual,0,0,99.07,5.0,20.3,1086.0,68.07,500000
6456,Maruti,800,2007,60000,Petrol,Individual,0,1,59.0,4.0,16.1,796.0,37.0,125000
6457,Renault,Lodgy,2015,80000,Diesel,Individual,0,0,200.0,8.0,21.04,1461.0,83.8,690000
6458,Jeep,Compass,2017,120000,Diesel,Individual,0,0,350.0,5.0,17.1,1956.0,170.0,1550000
6459,Tata,Indica,2013,110000,Petrol,Individual,0,1,100.0,5.0,15.3,1193.0,65.3,170000
6460,Fiat,Linea,2010,110000,Diesel,Individual,0,2,209.0,5.0,20.4,1248.0,91.7,275000
6461,Toyota,Innova,2007,200000,Diesel,Individual,0,2,200.0,8.0,12.8,2494.0,102.0,500000
6462,Volkswagen,Jetta,2013,80000,Diesel,Individual,0,1,320.0,5.0,19.33,1968.0,138.1,950000
6463,Maruti,Swift,2019,24000,Diesel,Individual,0,0,190.0,5.0,28.4,1248.0,74.02,802999
6464,Maruti,Swift,2013,150000,Diesel,Individual,0,0,190.0,5.0,23.4,1248.0,74.0,470000
6465,Renault,KWID,2015,60000,Petrol,Individual,0,0,72.0,5.0,25.17,799.0,53.3,300000
6466,Renault,Duster,2014,116000,Diesel,Individual,0,0,248.0,5.0,19.01,1461.0,108.45,600000
6467,Mahindra,KUV,2018,30000,Diesel,Individual,0,0,190.0,6.0,25.32,1198.0,77.0,700000
6468,Mercedes-Benz,GL-Class,2014,33000,Diesel,Individual,1,0,619.0,7.0,11.3,2987.0,254.8,3250000
6469,Volkswagen,Ameo,2020,25000,Diesel,Individual,0,0,250.0,5.0,21.66,1498.0,108.62,800000
6470,Audi,A6,2014,60000,Diesel,Individual,1,0,380.0,5.0,17.68,1968.0,174.33,2200000
6471,Hyundai,Verna,2007,121000,Diesel,Individual,0,1,235.0,5.0,18.1,1493.0,110.0,245000
6472,Hyundai,Verna,2010,120000,Diesel,Individual,0,1,235.0,5.0,16.8,1493.0,110.0,310000
6473,Hyundai,Verna,2007,120000,Diesel,Individual,0,1,235.0,5.0,18.1,1493.0,110.0,245000
6474,Volkswagen,Polo,2011,110000,Petrol,Individual,0,0,110.0,5.0,16.47,1198.0,73.9,450000
6475,Volkswagen,Jetta,2013,84000,Diesel,Individual,1,1,320.0,5.0,16.96,1968.0,138.03,850000
6476,Honda,CR-V,2004,120000,Petrol,Individual,1,2,215.0,5.0,10.1,2354.0,152.0,325000
6477,Hyundai,Creta,2015,73500,Diesel,Individual,0,0,259.9,5.0,19.67,1582.0,126.2,1000000
6478,Hyundai,Xcent,2016,34000,Diesel,Individual,0,1,180.4,5.0,24.4,1120.0,71.0,590000
6479,Nissan,Kicks,2019,23000,Diesel,Individual,0,0,240.0,5.0,20.45,1461.0,108.5,1200000
6480,Ford,Fiesta,2008,163000,Diesel,Individual,0,2,160.0,5.0,17.8,1399.0,68.0,175000
6481,Toyota,Innova,2017,50000,Diesel,Individual,1,0,360.0,7.0,11.36,2755.0,171.5,2175000
